t_s,mode,x_bridge,v_bridge,v_ref_bridge,v_cmd_bridge,F_bridge,x_trolley,v_trolley,v_ref_trolley,v_cmd_trolley,F_trolley,x_hoist,v_hoist,v_ref_hoist,L_current,theta_x_deg,theta_x_dot,theta_x_raw_deg,theta_z_deg,theta_z_dot,theta_z_raw_deg,loop_ms
66.9878,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,4.6000,4.6000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2175,0.0000,0.0000,-0.0556,6.67
66.9933,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,4.6000,4.6000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2139,0.0000,0.0000,-0.0446,5.46
66.9993,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,4.6000,4.6000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2096,0.0000,0.0000,-0.0337,5.81
67.0047,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,4.6000,4.6000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2022,0.0000,0.0000,-0.0229,5.32
67.0101,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,4.6000,4.6000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.1963,0.0000,0.0000,-0.0165,5.30
67.0155,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,4.6000,4.6000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.1871,0.0000,0.0000,-0.0149,5.36
67.0208,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,4.6000,4.6000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.1757,0.0000,0.0000,-0.0088,5.21
67.0262,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,4.6000,4.6000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.1683,0.0000,0.0000,-0.0028,5.24
67.0316,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,4.6000,4.6000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.1594,0.0000,0.0000,0.0016,5.33
67.0370,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,4.6000,4.6000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.1510,0.0000,0.0000,0.0008,5.36
67.0424,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,4.6000,4.6000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.1445,0.0000,0.0000,0.0010,5.32
67.0480,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,4.6000,4.6000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.1386,0.0000,0.0000,0.0037,5.44
67.0535,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,4.6000,4.6000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.1330,0.0000,0.0000,0.0056,5.42
67.0589,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,4.6000,4.6000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.1294,0.0000,0.0000,0.0091,5.29
67.0643,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,4.6000,4.6000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.1255,0.0000,0.0000,0.0083,5.32
67.0696,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,4.6000,4.6000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.1258,0.0000,0.0000,0.0065,5.29
67.0749,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,4.6000,4.6000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.1295,0.0000,0.0000,0.0116,5.18
67.0815,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,4.6000,4.6000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.1305,0.0000,0.0000,0.0154,6.55
67.0870,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,4.6000,4.6000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.1311,0.0000,0.0000,0.0184,5.34
67.0927,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,4.6000,4.6000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.1328,0.0000,0.0000,0.0205,5.65
67.0984,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,4.6000,4.6000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.1385,0.0000,0.0000,0.0266,5.51
67.1039,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,4.6000,4.6000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.1445,0.0000,0.0000,0.0313,5.44
67.1093,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,4.6000,4.6000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.1556,0.0000,0.0000,0.0391,5.29
67.1148,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,4.6000,4.6000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.1670,0.0000,0.0000,0.0457,5.44
67.1204,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,4.6000,4.6000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.1763,0.0000,0.0000,0.0517,5.46
67.1266,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,4.2139,4.2139,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.1871,0.0000,0.0000,0.0585,6.15
67.1328,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,3.8278,3.8278,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.1998,0.0000,0.0000,0.0654,6.10
67.1392,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,3.4417,3.4417,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2129,0.0000,0.0000,0.0770,6.19
67.1455,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,3.0556,3.0556,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2268,0.0000,0.0000,0.0891,6.12
67.1517,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,2.6695,2.6695,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2375,0.0000,0.0000,0.1041,6.17
67.1578,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,2.2835,2.2835,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2490,0.0000,0.0000,0.1163,5.95
67.1641,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,1.8974,1.8974,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2601,0.0000,0.0000,0.1336,6.20
67.1702,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,1.5113,1.5113,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2703,0.0000,0.0000,0.1511,6.05
67.1764,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,1.1252,1.1252,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2796,0.0000,0.0000,0.1657,6.08
67.1825,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.7391,0.7391,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2870,0.0000,0.0000,0.1778,5.99
67.1888,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.3530,0.3530,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2954,0.0000,0.0000,0.1899,6.20
67.1947,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3008,0.0000,0.0000,0.1965,5.83
67.2001,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3060,0.0000,0.0000,0.2060,5.26
67.2054,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3123,0.0000,0.0000,0.2118,5.27
67.2108,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3179,0.0000,0.0000,0.2171,5.22
67.2161,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3242,0.0000,0.0000,0.2188,5.25
67.2214,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3257,0.0000,0.0000,0.2232,5.25
67.2267,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3294,0.0000,0.0000,0.2272,5.24
67.2321,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3319,0.0000,0.0000,0.2319,5.23
67.2371,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3349,0.0000,0.0000,0.2356,4.97
67.2425,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3370,0.0000,0.0000,0.2361,5.22
67.2478,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3374,0.0000,0.0000,0.2301,5.22
67.2530,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3375,0.0000,0.0000,0.2286,5.14
67.2583,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3357,0.0000,0.0000,0.2327,5.21
67.2641,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3333,0.0000,0.0000,0.2341,5.65
67.2695,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3325,0.0000,0.0000,0.2328,5.35
67.2750,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3338,0.0000,0.0000,0.2350,5.36
67.2809,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3340,0.0000,0.0000,0.2326,5.83
67.2864,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3300,0.0000,0.0000,0.2336,5.43
67.2920,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3276,0.0000,0.0000,0.2315,5.47
67.2978,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3215,0.0000,0.0000,0.2267,5.70
67.3034,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3170,0.0000,0.0000,0.2251,5.53
67.3089,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3120,0.0000,0.0000,0.2210,5.35
67.3144,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3099,0.0000,0.0000,0.2152,5.40
67.3199,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3081,0.0000,0.0000,0.2110,5.40
67.3252,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3055,0.0000,0.0000,0.2029,5.26
67.3307,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3023,0.0000,0.0000,0.1988,5.35
67.3361,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2999,0.0000,0.0000,0.1973,5.30
67.3416,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2920,0.0000,0.0000,0.1941,5.40
67.3470,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2862,0.0000,0.0000,0.1863,5.33
67.3525,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2801,0.0000,0.0000,0.1818,5.40
67.3580,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2742,0.0000,0.0000,0.1792,5.43
67.3636,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2685,0.0000,0.0000,0.1795,5.48
67.3689,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2663,0.0000,0.0000,0.1810,5.30
67.3745,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2637,0.0000,0.0000,0.1849,5.43
67.3799,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2597,0.0000,0.0000,0.1933,5.39
67.3856,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2541,0.0000,0.0000,0.1978,5.57
67.3918,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2495,0.0000,0.0000,0.2036,6.03
67.3972,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2454,0.0000,0.0000,0.2141,5.36
67.4026,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2430,0.0000,0.0000,0.2288,5.31
67.4082,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2405,0.0000,0.0000,0.2449,5.52
67.4137,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2412,0.0000,0.0000,0.2572,5.37
67.4192,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2395,0.0000,0.0000,0.2677,5.40
67.4250,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2394,0.0000,0.0000,0.2816,5.56
67.4305,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2406,0.0000,0.0000,0.2925,5.42
67.4359,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2380,0.0000,0.0000,0.3067,5.39
67.4413,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2368,0.0000,0.0000,0.3190,5.25
67.4467,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2371,0.0000,0.0000,0.3358,5.37
67.4522,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2387,0.0000,0.0000,0.3497,5.37
67.4577,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2411,0.0000,0.0000,0.3657,5.40
67.4632,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2408,0.0000,0.0000,0.3804,5.39
67.4687,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2402,0.0000,0.0000,0.3934,5.40
67.4743,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2425,0.4039,0.0818,0.4039,5.51
67.4798,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2453,0.4138,0.0801,0.4138,5.43
67.4852,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2520,0.4249,0.0783,0.4249,5.34
67.4908,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2600,0.4349,0.0764,0.4349,5.42
67.4963,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2659,0.4419,0.0748,0.4419,5.47
67.5018,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2737,0.4503,0.0723,0.4503,5.41
67.5074,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2800,0.4624,0.0702,0.4624,5.45
67.5129,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2852,0.4714,0.0681,0.4714,5.44
67.5184,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2900,0.4753,0.0662,0.4753,5.38
67.5238,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.2979,0.4827,0.0646,0.4827,5.35
67.5292,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3083,0.4891,0.0633,0.4891,5.29
67.5347,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3162,0.4917,0.0621,0.4917,5.42
67.5404,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3228,0.4978,0.0613,0.4978,5.63
67.5468,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3316,0.5083,0.0613,0.5083,6.28
67.5526,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3415,0.5175,0.0622,0.5175,5.68
67.5582,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3509,0.5271,0.0641,0.5271,5.47
67.5638,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3601,0.5468,0.0689,0.5468,5.49
67.5692,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3701,0.5693,0.0761,0.5693,5.31
67.5747,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3792,0.5820,0.0821,0.5820,5.40
67.5801,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3806,0.6011,0.0885,0.6011,5.34
67.5857,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3936,0.6240,0.0912,0.6240,5.49
67.5914,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,0.0000,0.0000,-0.3947,0.6395,0.0927,0.6395,5.57
67.5970,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.4035,-0.0408,-0.4035,0.6540,0.0923,0.6540,5.51
67.6025,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.4117,-0.0399,-0.4117,0.6629,0.0901,0.6629,5.41
67.6080,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.4144,-0.0387,-0.4144,0.6717,0.0857,0.6717,5.43
67.6135,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.4160,-0.0380,-0.4160,0.6788,0.0801,0.6788,5.38
67.6190,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.4207,-0.0367,-0.4207,0.6878,0.0747,0.6878,5.41
67.6245,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.4200,-0.0386,-0.4200,0.6885,0.0657,0.6885,5.41
67.6300,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.4316,-0.0415,-0.4316,0.6960,0.0582,0.6960,5.42
67.6354,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.4434,-0.0447,-0.4434,0.7063,0.0526,0.7063,5.36
67.6409,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.4510,-0.0485,-0.4510,0.7102,0.0480,0.7102,5.32
